,hour,tweet,Tweets_duygu,sınıflandırma
1590,06,Sedat Pekerin son  videosundaki Reşat Hacıfazlıoğlu kimdir  ,negatif,kultur 
1591,06,İngiltere Merkez Bankası Başkanı Bailey Kripto varlıklar tehlikeli  ,negatif,ekonomi 
1592,06,Ceza ve İnfaz düzenlemesi TBMMde  ,negatif,siyaset 
1593,06,Ankara kulisleri kızıştı Saraydaki iktidar kapışmasının bir parçası mı bilemem ama duyduklarım çok önemli  ,negatif,siyaset 
1594,05,Merdan Yanardağ Devlet içinde bir itişmenin olduğu net şekilde ortaya çıktı  ,negatif,siyaset 
1595,05,Sevilay Yılman Bu millet bu kadar aptal yerine konulmayı hak edecek kadar ne yaptı bilmiyorum  ,negatif,siyaset 
1596,05,Süleyman Soyludan Bahçeliye yanıt  ,pozitif,siyaset 
1597,05,İsmail Saymaz Pekerin açıklamaları Türkiyenin itibarını sarsıyor Erdoğan susuyor  ,negatif,siyaset 
1598,05,Saraydan Ziya Selçuka şok sözler Beceriksiz  ,negatif,spor 
1599,05,Sedat Peker kardeşinin ifadesini paylaşıp Soyluya seslendi Adamsan Mehmet Ağar ve Korkut Ekenin tutuklatsana  ,negatif,siyaset 
1600,05,CHPli Mahmut Tanal  Meclis Başkanına  dakikada arka arkaya  kez sordu Mafyadan aylık  bin dolar alan siyasetçi kimdir  ,negatif,siyaset 
1601,05,Sedat Pekerin videoları neden rekor düzeyde izleniyor diyen Emin Çölaşan Nedenini açıklayayım  ,negatif,siyaset 
1602,05,Sihirli Annemin  Tuğçesi Damla Ersubaşı resmen eridi  ,negatif,siyaset 
1603,05,KONDAdan Sedat Peker analizi AKP bu meseleden kurtulamaz  ,negatif,siyaset 
1604,05,Sedat Pekerden Berat Albayrak açıklaması Soylu için düşman olduk  ,negatif,siyaset 
1605,05,Sedat Peker  videonun tarihini duyurdu Süleyman Soyluya Seni mahvedeceğim dedi  ,negatif,siyaset 
1606,05,Sedat Peker Soylunun Tanırım dediği isimle telefon görüşmesini yayınladı  ,negatif,siyaset 
1607,05,AKPli Çamlı Süleyman Soylu yerine Metin Külünke destek verdi  ,negatif,siyaset 
1608,04,Sedat Pekerin iddiaları Meclis gündeminde  ,negatif,siyaset 
1609,04,Süleyman Soylunun delil olarak sunduğu görsel sosyal medyanın diline düştü  ,negatif,siyaset 
1610,04,Atatürkün Gençliğe Hitabesi ve sosyal yardım alanlarla dalga geçen personeller hakkında soruşturma başlatıldı  ,negatif,siyaset 
1611,04,Sözcü yazarı Öztürk Pekerin iddiaları ülkemize yüklü miktarda kokain sokulduğunu doğruluyor peki bu kokainler kimin kim getirdi  ,negatif,siyaset 
1612,04,Saraydan Soylu ve Binali Yıldırım açıklaması  ,pozitif,siyaset 
1613,04,Gecenin özeti yıllar  önceki Sayın Bakanım dizisinden  ,pozitif,kultur 
1614,04,Devlet Bahçeli Süleyman Soylu yalnız değildir  ,pozitif,siyaset 
1615,04,Son Yazın Yağmuru  Hafsanur Sancaktutanın pozu çok beğenildi  ,pozitif,kultur 
1616,04,İşte Sedat Pekerin kardeşi Atilla Pekerin Kutlu Adalı cinayeti itirafları  ,negatif,siyaset 
1617,04,Ticaret Bakanı Muştan Venezueladan peynir ithalatı açıklaması  ,negatif,ekonomi 
1618,04,Sedat Peker Kardeşim suç itirafı yapacak  ,negatif,siyaset 
1619,04,Süleyman Soylu Benden önceki İçişleri bakanlarından birinin oğlunda para sayma makinesi çıktı  ,negatif,siyaset 
1620,03,Binali Yıldırımın oğlu Erkam Yıldırım Sedat Peker hakkında suç duyurusunda bulundu  ,negatif,siyaset 
1621,03,Atilla Peker hakkında Kutlu Adalı cinayetiyle ilgili soruşturma başlatıldı  ,negatif,siyaset 
1622,03,Öyle bir şey söyledi ki   Süleyman Soylunun canlı yayındaki sözlerini kimse fark etmedi  ,negatif,siyaset 
1623,03,ABD Dışişleri Bakanı Blinken Filistin Devlet Başkanı Abbasla bir araya geldi  ,pozitif,dunya 
1624,03,Hayvan pazarları  Haziranda açılıyor  ,pozitif,ekonomi 
1625,03,Tuğba Ekinciden  ayrılık sonrası cesur pozlar  ,pozitif,saglik 
1626,03,AB Liderler Zirvesi sona erdi  ,pozitif,dunya 
1627,03,Tarlasına kurduğu güneş paneli sayesinde ekinlerini kuraklıktan korudu  ,pozitif,teknoloji 
1628,03,Barış Terkoğlu Dubaiden konuşan Peker ile Ankaradan karar veren mahkeme tuhaf bir kesişme yaşadı  ,negatif,kultur 
1629,02,Hayvan hırsızları JASATtan kaçamadı  ,negatif,siyaset 
1630,02,Ümraniyede çocuk parkında silahlı bıçaklı kavga  yaralı  ,negatif,siyaset 
1631,02,İstanbulda dehşet Rehin alıp işkence yaptılar  ,negatif,siyaset 
1632,02,Batmanda hakkında  yıl kesinleşmiş hapis cezası bulunan  kişi yakalandı  ,pozitif,siyaset 
1633,02,Sedat Pekerin   son videosundaki Reşat Hacıfazlıoğlu kimdir  ,negatif,kultur 
1634,02,Kayseride otomobilin çarptığı genç kız hayatını kaybetti  ,negatif,dunya 
1635,02,Uğur böceklerinden görsel şölen  ,negatif,teknoloji 
1636,02,Sokak ortasındaki tartışmada bıçaklandı hastanede kurtarılamadı  ,negatif,saglik 
1637,02,Sedat Peker karşı mahalleyi karıştırdı Yetmeyecek dünyayı başımıza bela edecekler  ,negatif,siyaset 
1638,01,Kırklarelinde uyuşturucu yetiştiren  kişi yakalandı  ,pozitif,saglik 
1639,01,Levent Kırcanın o skeci yeniden gündem oldu  ,negatif,kultur 
1640,01,Amcasını darptan tutuklandı Covid testine götürülürken tehdit etti  ,negatif,dunya 
1641,01,Yeni doğan bebeğini öldürdüğü iddiasıyla tutuklandı  ,pozitif,siyaset 
1642,01,İzmirde piyasa değeri  milyon lira olan kaçak ürün ele geçirildi  ,negatif,ekonomi 
1643,01,Öldürülüp cesedi parçalanan Derya Çilsalın eşine müebbet hapis  ,negatif,siyaset 
1644,01,Esra Erolda hayrete  düşüren olay Eşim beni kardeşimin karısıyla aldatıyor  ,negatif,saglik 
1645,01,Bulduğu esrarengiz taşın sırrını çözmeye çalışıyor  ,pozitif,teknoloji 
1646,01,Sahil Rüzgarı operasyonunda  tutuklama  ,negatif,siyaset 
1647,01,Traktörün altında kalan kişi hayatını kaybetti  ,negatif,dunya 
1648,01,İzmir Barosundan Peker Soylu Ağar ve Yıldırım hakkında suç duyurusu  ,negatif,siyaset 
1649,00,Çanakkalede denize düşen yaşlı adamı polis kurtardı  ,pozitif,siyaset 
1650,00,Vicdan azabı  yıllık cinayeti çözdü  ,negatif,siyaset 
1651,00,Cüneyt Özdemir Binali Beyin yanıtını AKPliler doğrulamıyor  ,negatif,siyaset 
1652,00,Tokatta iki araç kafa kafaya çarpıştı  ölü  yaralı  ,negatif,saglik 
1653,00,Anne Akikol kızına tacizde bulunan kişi için idam istedi  ,negatif,dunya 
1654,00,Iggy Azalea süper minisiyle büyüledi   ,pozitif,teknoloji 
1655,00,Aranan kadının sevgilisi intihar girişiminde bulundu  ,negatif,siyaset 
1656,00,Kayseri merkezli  ilde FETÖ operasyonu  gözaltı kararı  ,pozitif,siyaset 
1657,00,Şarampole devrilen kamyonun sürücüsü kaçtı  ,negatif,spor 
1658,00,CHPden zor soru Venezuelaya maske ve test kiti taşıma görevini kim verdi  ,pozitif,siyaset 
1659,23,Kenenin neden olduğu ölümlere bir yenisi eklendi  ,negatif,saglik 
1660,23,Otomobilin motor bölümünde sıkışan kediyi itfaiye kurtardı  ,negatif,saglik 
1661,23,Sedat Peker Soylunun Arkadaşım dediği isimle  telefon görüşmesini yayınladı  ,negatif,siyaset 
1662,23,Sır gibi ortadan kayboldu  ,negatif,teknoloji 
1663,23,Hasta oğlunu ziyarete giderken kazada öldü  ,negatif,dunya 
1664,23,Melis Sezenin pozlarına beğeni yağdı  ,negatif,kultur 
1665,23,Eşi ve kayınvalidesini sokak ortasında silahla vurdu  ,negatif,siyaset 
1666,23,Kavga ihbarına giden ekipler silahla vurulmuş ceset buldu  ,negatif,siyaset 
1667,23,Sağlık Bakanı Koca haftalık vaka sayısını gösteren insidans haritasını yayımladı  ,pozitif,saglik 
1668,23,Bodrumda doludizgin aşk İlker Kaleli ve Sıla aşkı belgelendi  ,pozitif,siyaset 
1669,23,APnin kabul ettiği raporda Türkiye için ağır suçlama Bu bayağı sert bir itham  ,negatif,dunya 
1670,22,Dumandan etkilenen danaya hayat öpücüğü  ,negatif,saglik 
1671,22,Antalyada trafikte bıçaklı kavga  ölü  yaralı  ,negatif,spor 
1672,22,Süleyman Soylu Milyonlarca insan çocuk pornosu da  izliyor  ,negatif,siyaset 
1673,22,Arsa meselesi yüzünden babasını tüfekle öldürdü  ,negatif,siyaset 
1674,22,Esenyurtta sevgilileri barıştırmak isterken silahlar konuştu  ,negatif,siyaset 
1675,22,Şarkıcı oyuncu yönetmen Üçlü aşk görüntüleri gündeme bomba gibi düştü  ,negatif,kultur 
1676,22,Elazığda polis merkezine tüfekle gelen şahıs ikna yöntemiyle gözaltına alındı  ,pozitif,siyaset 
1677,22,Alerjik rinit mutlaka tedavi edilmeli  ,pozitif,saglik 
1678,22,FIFAdan Fatih Terime flaş teklif  ,negatif,spor 
1679,22,Merve Boluğur Popo kıvrımlarımı önemsiyorum  ,negatif,saglik 
1680,22,Murat Muratoğlu Venezueladan ithal edilen peynirleri yazdı Saçma sapan fikirler geliyor akıllara  ,negatif,ekonomi 
1681,21,Kebanda  yavru köpeğin öldürülmesine adli ve idari soruşturma  ,negatif,spor 
1682,21,Komşuları denizde cansız bedeniyle karşılaştı  ,negatif,dunya 
1683,21,La Casa De Pepelin  yeni fragmanı yayınlandı  ,pozitif,kultur 
1684,21,Boşanma aşamasındaki kocası aracını alev alev yaktı  ,negatif,saglik 
1685,21,Yarı çıplak halde ateş etti iş yerini benzin diye çamaşır suyuyla yakmaya çalıştı  ,negatif,dunya 
1686,21,Rafet El Romanın kızı Su El Romanın kırmızı mini elbiseli pozları olay oldu  ,negatif,kultur 
1687,21,Öğrenci gardırobu uyuşturucu serası oldu  ,negatif,siyaset 
1688,21,Küçükçekmecedeki vahşette yeni detaylar ortaya çıktı  ,negatif,saglik 
1689,21,Sedat Pekerin  Videosunda Yer Alan Çorbanın Anlamı Ne  ,negatif,kultur 
1690,21,Bakanlığın hibe desteği listesinde pes dedirten iş kolu Devlet eliyle yolsuzluğa prim mi  ,negatif,ekonomi 
1691,20,Devlet Bahçeli Süleyman Soylu yalnız değildir  ,pozitif,siyaset 
1692,20,Gazeteci İsmail Saymaz  dün geceki yayını değerlendiriyor Canlı yayın  ,negatif,siyaset 
1693,20,Süleyman Soylu Benden önceki İçişleri bakanlarından birinin oğlunda para sayma makinesi çıktı  ,negatif,siyaset 
1694,20,İşte Sedat Pekerin kardeşi Atilla Pekerin Kutlu Adalı cinayeti itirafları  ,negatif,siyaset 
1695,20,Tanga ipiyle gelen  ölüm Yunusun yüzgecine dolandı  ,pozitif,kultur 
1696,20,Sedat Peker Kardeşim suç itirafı yapacak  ,negatif,siyaset 
1697,20,Ticaret Bakanı Muştan Venezueladan peynir ithalatı açıklaması  ,negatif,ekonomi 
1698,20,Öyle bir şey söyledi ki  Süleyman Soylunun canlı yayındaki sözlerini kimse fark etmedi  ,negatif,siyaset 
1699,20,Sözcü yazarı Öztürk Pekerin iddiaları ülkemize yüklü miktarda kokain sokulduğunu doğruluyor peki bu kokainler kimin kim getirdi  ,negatif,siyaset 
1700,20,Atatürkün Gençliğe Hitabesi ve sosyal yardım alanlarla dalga geçen personeller hakkında soruşturma başlatıldı  ,negatif,siyaset 
1701,20,Esra Erolda hayrete düşüren olay Eşim beni kardeşimin karısıyla aldatıyor  ,negatif,saglik 
1702,20,Süleyman Soylunun delil olarak sunduğu görsel sosyal medyanın diline düştü  ,negatif,siyaset 
1703,20,Sedat Pekerin iddiaları Meclis gündeminde  ,negatif,siyaset 
1704,20,Soyludan aynı soruya  gün arayla iki farklı yanıt  ,pozitif,siyaset 
1705,20,AKPli Çamlı Süleyman Soylu yerine Metin Külünke destek verdi  ,negatif,siyaset 
1706,20,Sedat Peker Soylunun Tanırım dediği isimle telefon görüşmesini yayınladı  ,negatif,siyaset 
1707,20,Iggy Azalea süper minisiyle büyüledi  ,pozitif,teknoloji 
1708,20,Sedat Peker  videonun tarihini duyurdu Süleyman Soyluya Seni mahvedeceğim dedi  ,negatif,siyaset 
1709,19,Ceza ve İnfaz düzenlemesi TBMMde  ,negatif,siyaset 
1710,19,Sihirli Annemin Tuğçesi Damla Ersubaşı resmen eridi  ,negatif,siyaset 
1711,19,Sedat Pekerin videoları neden rekor düzeyde izleniyor diyen Emin Çölaşan Nedenini açıklayayım  ,negatif,siyaset 
1712,19,İsmail Saymaz Pekerin açıklamaları Türkiyenin itibarını sarsıyor Erdoğan susuyor  ,negatif,siyaset 
1713,19,CHPli Mahmut Tanal Meclis Başkanına  dakikada arka arkaya  kez sordu Mafyadan aylık  bin dolar alan siyasetçi kimdir  ,negatif,siyaset 
1714,19,Süleyman Soyludan Bahçeliye yanıt  ,pozitif,siyaset 
1715,19,Sevilay Yılman Bu millet bu kadar aptal yerine konulmayı hak edecek kadar ne yaptı bilmiyorum  ,negatif,siyaset 
1716,19,Tuğba Ekinciden ayrılık sonrası cesur pozlar  ,pozitif,saglik 
1717,19,Merdan Yanardağ Devlet içinde bir itişmenin olduğu net şekilde ortaya çıktı  ,negatif,siyaset 
1718,19,Ankara kulisleri kızıştı Saraydaki iktidar kapışmasının bir parçası mı bilemem ama duyduklarım çok önemli  ,negatif,siyaset 
1719,19,Gecenin özeti yıllar önceki Sayın Bakanım dizisinden  ,pozitif,kultur 
1720,19,İngiltere Merkez Bankası Başkanı Bailey Kripto varlıklar tehlikeli  ,negatif,ekonomi 
1721,19,Ankara kulisleri kızıştı Saraydaki iktidar kapışmasının bir parçası mı bilemem ama duyduklarım çok önemli  ,negatif,siyaset 
1722,19,Saraydan Ziya Selçuka şok sözler Beceriksiz  ,negatif,spor 
1723,19,Son Yazın Yağmuru Hafsanur Sancaktutanın pozu çok beğenildi  ,pozitif,kultur 
1724,19,Fatih Altaylıdan Habertürk yayınıyla ilgili kritik iddia İşte Süleyman Soylunun programa çıkma sebebi  ,negatif,siyaset 
1725,19,Türkiye yeni döneme hazırlanıyor Aşı yaptıranlar katılabilecekler  ,pozitif,saglik 
1726,19,KONDAdan Sedat Peker analizi AKP bu meseleden kurtulamaz  ,negatif,siyaset 
1727,19,Bahçelinin Rize açıklamalarına Nevşin Mengüden tepki Ülke bölündü herhalde  ,negatif,siyaset 
1728,18,Sağlık Bakanı Koca haftalık vaka sayısını gösteren insidans haritasını yayımladı  ,pozitif,saglik 
1729,17,Son  saatte korona virüsten  kişi hayatını kaybetti  bin   yeni vaka  ,negatif,saglik 
1730,17,Kayseride otomobilin çarptığı genç kız hayatını kaybetti   ,negatif,dunya 
1731,17,AB Liderler Zirvesi sona erdi  ,pozitif,dunya 
1732,17,FIFAdan Fatih Terime flaş teklif  ,negatif,spor 
1733,16,Sedat Peker kardeşinin ifadesini paylaşıp İçişleri Bakanı Süleyman Soyluya seslendi Adamsan Mehmet Ağar ve Korkut Ekenin tutuklatsana  ,negatif,siyaset 
1734,16,Sedat Pekerden Berat Albayrak açıklaması Soylu için düşman olduk  ,negatif,siyaset 
1735,16,Saraydan Soylu ve Binali Yıldırım açıklaması  ,pozitif,siyaset 
1736,16,İşte Sedat Pekerin kardeşi Atilla Pekerin Kutlu Adalı cinayeti itirafları  ,negatif,siyaset 
1737,16,Sedat Pekerin son videosundaki Reşat Hacıfazlıoğlu kimdir  ,negatif,kultur 
1738,15,Yeni doğan bebeğini öldürdüğü iddiasıyla  tutuklandı  ,pozitif,siyaset 
1739,15,SONDAKİKA Sedat Peker Soylunun Arkadaşım dediği isimle telefon görüşmesini yayınladı  ,negatif,siyaset 
1740,15,SONDAKİKA HSKya atanacak  üye TBMMde seçildi  ,pozitif,siyaset 
1741,14,Sedat Peker Kardeşim suç itirafı yapacak  ,negatif,siyaset 
1742,13,Elazığda polis merkezine tüfekle gelen şahıs ikna yöntemiyle gözaltına alındı   ,pozitif,siyaset 
1743,13,Arsa meselesi yüzünden babasını tüfekle öldürdü  ,negatif,siyaset 
1744,13,Tokatta iki araç kafa kafaya çarpıştı  ölü  yaralı  ,negatif,saglik 
1745,13,Ceza ve İnfaz düzenlemesi TBMMde  ,negatif,siyaset 
1746,12,SONDAKİKA Binali Yıldırımın oğlu Erkam Yıldırım Sedat Peker hakkında suç duyurusunda bulundu  ,negatif,siyaset 
1747,12,Atilla Peker hakkında Kutlu Adalı cinayetiyle ilgili soruşturma başlatıldı  ,negatif,siyaset 
1748,11,Merdan Yanardağ Devlet içinde bir itişmenin olduğu net şekilde ortaya çıktı  ,negatif,siyaset 
1749,10,Süleyman Soyludan Bahçeliye yanıt  ,pozitif,siyaset 
1750,10,Sedat Pekerin iddiaları Meclis gündeminde  ,negatif,siyaset 
1751,10,Sedat Pekerden Süleyman Soyluya Sana hediyem var Bu akşam saat da  ,negatif,kultur 
1752,10,Sevilay Yılman Bu millet bu kadar aptal yerine konulmayı hak edecek kadar ne yaptı bilmiyorum  ,negatif,siyaset 
1753,10,Atatürkün Gençliğe Hitabesi ve sosyal yardım alanlarla dalga geçen personeller hakkında soruşturma başlatıldı  ,negatif,siyaset 
1754,10,Serbest piyasada altın fiyatları  ,pozitif,ekonomi 
1755,10,Yarı çıplak halde ateş etti iş yerini benzin diye çamaşır suyuyla yakmaya çalıştı  ,negatif,dunya 
1756,09,Tanga ipiyle gelen ölüm Yunusun yüzgecine dolandı  ,pozitif,kultur 
1757,09,Türkiye yeni döneme hazırlanıyor Aşı yaptıranlar katılabilecekler  ,pozitif,saglik 
1758,09,Bahçelinin Rize açıklamalarına Nevşin Mengüden tepki Ülke bölündü herhalde  ,negatif,siyaset 
1759,09,Süleyman Soylunun delil olarak sunduğu görsel sosyal medyanın diline düştü  ,negatif,siyaset 
1760,09,Sözcü yazarı Öztürk Pekerin iddiaları ülkemize yüklü miktarda kokain sokulduğunu doğruluyor peki bu kokainler kimin kim getirdi  ,negatif,siyaset 
1761,08,İsmail Saymaz Pekerin açıklamaları Türkiyenin itibarını sarsıyor Erdoğan susuyor  ,negatif,siyaset 
1762,08,Sedat Pekerin videoları neden rekor düzeyde izleniyor diyen Emin Çölaşan Nedenini açıklayayım  ,negatif,siyaset 
1763,08,Ankara kulisleri kızıştı Saraydaki iktidar kapışmasının bir parçası mı bilemem ama duyduklarım çok önemli  ,negatif,siyaset 
1764,08,Serbest piyasada döviz fiyatları   ,pozitif,ekonomi 
1765,08,Yurtta hava durumu  ,pozitif,ekonomi 
1766,08,İngiltere Merkez Bankası Başkanı Bailey Kripto varlıklar tehlikeli   kriptopara kriptoparahaber   ,pozitif,ekonomi 
1767,08,Devlet Bahçeli Süleyman Soylu yalnız değildir  ,pozitif,siyaset 
1768,08,İngiltere Merkez Bankası Başkanı Bailey Kripto varlıklar tehlikeli  ,negatif,ekonomi 
1769,07,Sedat Peker  videonun tarihini duyurdu Süleyman Soyluya Seni mahvedeceğim dedi  ,negatif,siyaset 
1770,07,La Casa De Pepelin yeni fragmanı yayınlandı  ,pozitif,kultur 
1771,07,SONDAKİKA Gazeteci İsmail Saymaz dün geceki yayını değerlendiriyor Canlı yayın  ,pozitif,siyaset 
1772,07,SONDAKİKA Ticaret Bakanı Mehmet Muştan Venezueladan peynir ithalatı açıklaması  ,negatif,ekonomi 
1773,07,Ankara kulisleri kızıştı Saraydaki iktidar kapışmasının bir parçası mı bilemem ama duyduklarım çok önemli  ,negatif,siyaset 
1774,06,AKPli Çamlı Süleyman Soylu yerine Metin Külünke destek verdi  ,negatif,siyaset 
1775,06,Meral Akşener Bu iddialar adam gibi araştırılmazsa diyerek Erdoğana tarihi hatırlatmada bulundu  ,negatif,siyaset 
1776,06,İçişleri Bakanı Süleyman Soylu Benden önceki İçişleri bakanlarından birinin oğlunda para sayma makinesi çıktı  ,negatif,siyaset 
1777,06,Sedat Peker karşı mahalleyi karıştırdı Yetmeyecek dünyayı başımıza bela edecekler  ,negatif,siyaset 
1778,06,Buğra Kavuncunun FETÖ soruşturmasında Ümit Özdağın bilgisine başvurulacak  ,negatif,siyaset 
1779,06,Fatih Tezcan hakkında soruşturma başlatıldı  ,negatif,siyaset 
1780,06,Habertürk  Meral Akşenerin Süleyman Soyluya istifa çağrısı öncesi canlı yayını kesti  ,negatif,siyaset 
1781,06,Barış Terkoğlu Dubaiden konuşan Peker ile Ankaradan karar veren mahkeme tuhaf bir kesişme yaşadı  ,negatif,kultur 
1782,06,Rafet El Romanın kızı  Su El Romanın kırmızı mini elbiseli pozları olay oldu  ,negatif,kultur 
1783,06,Köfteci Yusuf davasında Sedat Peker hakkında da iddianame hazırlandı  ,negatif,siyaset 
1784,06,Kripto parada flaş gelişme Faaliyetler durduruldu  ,negatif,teknoloji 
1785,06, milyar dolar nerede afişleri hakkında mahkemeden karar  ,negatif,siyaset 
1786,05,Hükümet Yetkilisi Sedat Pekeri doğruladı Soylunun iddialarını yalanladı  ,pozitif,siyaset 
1787,05,CHPli Özelden test kiti ve maske götürdü tepkisi  ,negatif,siyaset 
1788,05,CHPden zor soru Venezuelaya maske ve test kiti taşıma görevini kim verdi  ,pozitif,siyaset 
1789,05,Hürriyet Yazarı Selvi Kılıçdaroğlunun Kaderi Akşenerin Elinde  ,negatif,siyaset 
